"indic_de","unit","geo","time","values"
"PC_Y60_MAX","PC","ITI3",2018,30.9
"PC_Y65_MAX","PC","ITI3",2018,24.5
"OLDDEP1","PC","ITI4",2017,32.5
"OLDDEP2","PC","ITI4",2017,49.7
"PC_FM","PC","ITI4",2017,107.2
"PC_Y60_MAX","PC","ITI4",2017,27.2
"PC_Y65_MAX","PC","ITI4",2017,21.2
"OLDDEP1","PC","ITI4",2018,32.8
"OLDDEP2","PC","ITI4",2018,50.6
"PC_FM","PC","ITI4",2018,107
"PC_Y60_MAX","PC","ITI4",2018,27.5
"PC_Y65_MAX","PC","ITI4",2018,21.4
"OLDDEP1","PC","LI",2017,24.9
"OLDDEP2","PC","LI",2017,41.4
"PC_FM","PC","LI",2017,101.7
"PC_Y60_MAX","PC","LI",2017,23.3
"PC_Y65_MAX","PC","LI",2017,17
"OLDDEP1","PC","LI",2018,25.8
"OLDDEP2","PC","LI",2018,42.8
"PC_FM","PC","LI",2018,101.8
"PC_Y60_MAX","PC","LI",2018,24
"PC_Y65_MAX","PC","LI",2018,17.5
"OLDDEP1","PC","LI0",2017,24.9
"OLDDEP2","PC","LI0",2017,41.4
"PC_FM","PC","LI0",2017,101.7
"PC_Y60_MAX","PC","LI0",2017,23.3
"PC_Y65_MAX","PC","LI0",2017,17
"OLDDEP1","PC","LI0",2018,25.8
"OLDDEP2","PC","LI0",2018,42.8
"PC_FM","PC","LI0",2018,101.8
"PC_Y60_MAX","PC","LI0",2018,24
"PC_Y65_MAX","PC","LI0",2018,17.5
"OLDDEP1","PC","LI00",2017,24.9
"OLDDEP2","PC","LI00",2017,41.4
"PC_FM","PC","LI00",2017,101.7
"PC_Y60_MAX","PC","LI00",2017,23.3
"PC_Y65_MAX","PC","LI00",2017,17
"OLDDEP1","PC","LI00",2018,25.8
"OLDDEP2","PC","LI00",2018,42.8
"PC_FM","PC","LI00",2018,101.8
"PC_Y60_MAX","PC","LI00",2018,24
"PC_Y65_MAX","PC","LI00",2018,17.5
"OLDDEP1","PC","LT",2017,29.3
"OLDDEP2","PC","LT",2017,46.7
"PC_FM","PC","LT",2017,117
"PC_Y60_MAX","PC","LT",2017,25.4
"PC_Y65_MAX","PC","LT",2017,19.3
"OLDDEP1","PC","LT",2018,30.1
"OLDDEP2","PC","LT",2018,48.2
"PC_FM","PC","LT",2018,116.5
"PC_Y60_MAX","PC","LT",2018,26
"PC_Y65_MAX","PC","LT",2018,19.6
"OLDDEP1","PC","LT0",2017,29.3
"OLDDEP2","PC","LT0",2017,46.7
"PC_FM","PC","LT0",2017,117
"PC_Y60_MAX","PC","LT0",2017,25.4
"PC_Y65_MAX","PC","LT0",2017,19.3
"OLDDEP1","PC","LT0",2018,30.1
"OLDDEP2","PC","LT0",2018,48.2
"PC_FM","PC","LT0",2018,116.5
"PC_Y60_MAX","PC","LT0",2018,26
"PC_Y65_MAX","PC","LT0",2018,19.6
"OLDDEP1","PC","LT00",2017,29.3
"OLDDEP2","PC","LT00",2017,46.7
"PC_FM","PC","LT00",2017,117
"PC_Y60_MAX","PC","LT00",2017,25.4
"PC_Y65_MAX","PC","LT00",2017,19.3
"OLDDEP1","PC","LT01",2017,24.8
"OLDDEP2","PC","LT01",2017,39
"PC_FM","PC","LT01",2017,118.8
"PC_Y60_MAX","PC","LT01",2017,22.3
"PC_Y65_MAX","PC","LT01",2017,16.7
"OLDDEP1","PC","LT01",2018,25.3
"OLDDEP2","PC","LT01",2018,39.9
"PC_FM","PC","LT01",2018,118
"PC_Y60_MAX","PC","LT01",2018,22.6
"PC_Y65_MAX","PC","LT01",2018,16.9
"OLDDEP1","PC","LT02",2017,31.2
"OLDDEP2","PC","LT02",2017,49.9
"PC_FM","PC","LT02",2017,116.3
"PC_Y60_MAX","PC","LT02",2017,26.6
"PC_Y65_MAX","PC","LT02",2017,20.3
"OLDDEP1","PC","LT02",2018,32
"OLDDEP2","PC","LT02",2018,51.9
"PC_FM","PC","LT02",2018,115.9
"PC_Y60_MAX","PC","LT02",2018,27.4
"PC_Y65_MAX","PC","LT02",2018,20.7
"OLDDEP1","PC","LU",2017,20.5
"OLDDEP2","PC","LU",2017,33.4
"PC_FM","PC","LU",2017,99.1
"PC_Y60_MAX","PC","LU",2017,19.6
"PC_Y65_MAX","PC","LU",2017,14.2
"OLDDEP1","PC","LU",2018,20.6
"OLDDEP2","PC","LU",2018,33.6
"PC_FM","PC","LU",2018,99
"PC_Y60_MAX","PC","LU",2018,19.7
"PC_Y65_MAX","PC","LU",2018,14.3
"OLDDEP1","PC","LU0",2017,20.5
"OLDDEP2","PC","LU0",2017,33.4
"PC_FM","PC","LU0",2017,99.1
"PC_Y60_MAX","PC","LU0",2017,19.6
"PC_Y65_MAX","PC","LU0",2017,14.2
"OLDDEP1","PC","LU0",2018,20.6
"OLDDEP2","PC","LU0",2018,33.6
"PC_FM","PC","LU0",2018,99
"PC_Y60_MAX","PC","LU0",2018,19.7
"PC_Y65_MAX","PC","LU0",2018,14.3
"OLDDEP1","PC","LU00",2017,20.5
"OLDDEP2","PC","LU00",2017,33.4
"PC_FM","PC","LU00",2017,99.1
"PC_Y60_MAX","PC","LU00",2017,19.6
"PC_Y65_MAX","PC","LU00",2017,14.2
"OLDDEP1","PC","LU00",2018,20.6
"OLDDEP2","PC","LU00",2018,33.6
"PC_FM","PC","LU00",2018,99
"PC_Y60_MAX","PC","LU00",2018,19.7
"PC_Y65_MAX","PC","LU00",2018,14.3
"OLDDEP1","PC","LV",2017,30.8
"OLDDEP2","PC","LV",2017,48.7
"PC_FM","PC","LV",2017,117.7
"PC_Y60_MAX","PC","LV",2017,26.2
"PC_Y65_MAX","PC","LV",2017,19.9
"OLDDEP1","PC","LV",2018,31.4
"OLDDEP2","PC","LV",2018,50.1
"PC_FM","PC","LV",2018,117.4
"PC_Y60_MAX","PC","LV",2018,26.6
"PC_Y65_MAX","PC","LV",2018,20.1
"OLDDEP1","PC","LV0",2017,30.8
"OLDDEP2","PC","LV0",2017,48.7
"PC_FM","PC","LV0",2017,117.7
"PC_Y60_MAX","PC","LV0",2017,26.2
"PC_Y65_MAX","PC","LV0",2017,19.9
"OLDDEP1","PC","LV0",2018,31.4
"OLDDEP2","PC","LV0",2018,50.1
"PC_FM","PC","LV0",2018,117.4
"PC_Y60_MAX","PC","LV0",2018,26.6
"PC_Y65_MAX","PC","LV0",2018,20.1
"OLDDEP1","PC","LV00",2017,30.8
"OLDDEP2","PC","LV00",2017,48.7
"PC_FM","PC","LV00",2017,117.7
"PC_Y60_MAX","PC","LV00",2017,26.2
"PC_Y65_MAX","PC","LV00",2017,19.9
"OLDDEP1","PC","LV00",2018,31.4
"OLDDEP2","PC","LV00",2018,50.1
"PC_FM","PC","LV00",2018,117.4
"PC_Y60_MAX","PC","LV00",2018,26.6
"PC_Y65_MAX","PC","LV00",2018,20.1
"OLDDEP1","PC","ME",2017,21.4
"OLDDEP2","PC","ME",2017,38.4
"PC_FM","PC","ME",2017,102.2
"PC_Y60_MAX","PC","ME",2017,20.9
"PC_Y65_MAX","PC","ME",2017,14.4
"OLDDEP1","PC","ME",2018,22
"OLDDEP2","PC","ME",2018,39.3
"PC_FM","PC","ME",2018,102.2
"PC_Y60_MAX","PC","ME",2018,21.3
"PC_Y65_MAX","PC","ME",2018,14.8
"OLDDEP1","PC","ME0",2017,21.4
"OLDDEP2","PC","ME0",2017,38.4
"PC_FM","PC","ME0",2017,102.2
"PC_Y60_MAX","PC","ME0",2017,20.9
"PC_Y65_MAX","PC","ME0",2017,14.4
"OLDDEP1","PC","ME0",2018,22
"OLDDEP2","PC","ME0",2018,39.3
"PC_FM","PC","ME0",2018,102.2
"PC_Y60_MAX","PC","ME0",2018,21.3
"PC_Y65_MAX","PC","ME0",2018,14.8
"OLDDEP1","PC","ME00",2017,21.4
"OLDDEP2","PC","ME00",2017,38.4
"PC_FM","PC","ME00",2017,102.2
"PC_Y60_MAX","PC","ME00",2017,20.9
"PC_Y65_MAX","PC","ME00",2017,14.4
"OLDDEP1","PC","ME00",2018,22
"OLDDEP2","PC","ME00",2018,39.3
"PC_FM","PC","ME00",2018,102.2
"PC_Y60_MAX","PC","ME00",2018,21.3
"PC_Y65_MAX","PC","ME00",2018,14.8
"OLDDEP1","PC","MK",2017,18.9
"OLDDEP2","PC","MK",2017,33.3
"PC_FM","PC","MK",2017,99.7
"PC_Y60_MAX","PC","MK",2017,19.3
"PC_Y65_MAX","PC","MK",2017,13.3
"OLDDEP1","PC","MK",2018,19.5
"OLDDEP2","PC","MK",2018,34.1
"PC_FM","PC","MK",2018,99.7
"PC_Y60_MAX","PC","MK",2018,19.8
"PC_Y65_MAX","PC","MK",2018,13.6
"OLDDEP1","PC","MK0",2017,18.9
"OLDDEP2","PC","MK0",2017,33.3
"PC_FM","PC","MK0",2017,99.6
"PC_Y60_MAX","PC","MK0",2017,19.3
"PC_Y65_MAX","PC","MK0",2017,13.3
"OLDDEP1","PC","MK0",2018,19.5
"OLDDEP2","PC","MK0",2018,34.1
"PC_FM","PC","MK0",2018,99.7
"PC_Y60_MAX","PC","MK0",2018,19.8
"PC_Y65_MAX","PC","MK0",2018,13.7
"OLDDEP1","PC","MK00",2017,18.9
"OLDDEP2","PC","MK00",2017,33.3
"PC_FM","PC","MK00",2017,99.6
"PC_Y60_MAX","PC","MK00",2017,19.3
"PC_Y65_MAX","PC","MK00",2017,13.3
"OLDDEP1","PC","MK00",2018,19.5
"OLDDEP2","PC","MK00",2018,34.1
"PC_FM","PC","MK00",2018,99.7
"PC_Y60_MAX","PC","MK00",2018,19.8
"PC_Y65_MAX","PC","MK00",2018,13.7
"OLDDEP1","PC","MT",2017,28.1
"OLDDEP2","PC","MT",2017,45.3
"PC_FM","PC","MT",2017,98.7
"PC_Y60_MAX","PC","MT",2017,25.2
"PC_Y65_MAX","PC","MT",2017,18.8
"OLDDEP1","PC","MT",2018,28
"OLDDEP2","PC","MT",2018,44.7
"PC_FM","PC","MT",2018,97.7
"PC_Y60_MAX","PC","MT",2018,25.1
"PC_Y65_MAX","PC","MT",2018,18.8
"OLDDEP1","PC","MT0",2017,28.1
"OLDDEP2","PC","MT0",2017,45.3
"PC_FM","PC","MT0",2017,98.7
"PC_Y60_MAX","PC","MT0",2017,25.2
"PC_Y65_MAX","PC","MT0",2017,18.8
"OLDDEP1","PC","MT0",2018,28
"OLDDEP2","PC","MT0",2018,44.7
"PC_FM","PC","MT0",2018,97.7
"PC_Y60_MAX","PC","MT0",2018,25.1
"PC_Y65_MAX","PC","MT0",2018,18.8
"OLDDEP1","PC","MT00",2017,28.1
"OLDDEP2","PC","MT00",2017,45.3
"PC_FM","PC","MT00",2017,98.7
"PC_Y60_MAX","PC","MT00",2017,25.2
"PC_Y65_MAX","PC","MT00",2017,18.8
"OLDDEP1","PC","MT00",2018,28
"OLDDEP2","PC","MT00",2018,44.7
"PC_FM","PC","MT00",2018,97.7
"PC_Y60_MAX","PC","MT00",2018,25.1
"PC_Y65_MAX","PC","MT00",2018,18.8
"OLDDEP1","PC","NL",2017,28.4
"OLDDEP2","PC","NL",2017,46.8
"PC_FM","PC","NL",2017,101.5
"PC_Y60_MAX","PC","NL",2017,24.8
"PC_Y65_MAX","PC","NL",2017,18.5
"OLDDEP1","PC","NL",2018,29
"OLDDEP2","PC","NL",2018,47.7
"PC_FM","PC","NL",2018,101.5
"PC_Y60_MAX","PC","NL",2018,25.1
"PC_Y65_MAX","PC","NL",2018,18.9
"OLDDEP1","PC","NL1",2017,31.6
"OLDDEP2","PC","NL1",2017,52.8
"PC_FM","PC","NL1",2017,100.4
"PC_Y60_MAX","PC","NL1",2017,26.9
"PC_Y65_MAX","PC","NL1",2017,20.2
"OLDDEP1","PC","NL1",2018,32.4
"OLDDEP2","PC","NL1",2018,54
"PC_FM","PC","NL1",2018,100.4
"PC_Y60_MAX","PC","NL1",2018,27.4
"PC_Y65_MAX","PC","NL1",2018,20.7
"OLDDEP1","PC","NL11",2017,28.1
"OLDDEP2","PC","NL11",2017,46.6
"PC_FM","PC","NL11",2017,100.3
"PC_Y60_MAX","PC","NL11",2017,25.2
"PC_Y65_MAX","PC","NL11",2017,18.8
"OLDDEP1","PC","NL11",2018,28.9
"OLDDEP2","PC","NL11",2018,47.6
"PC_FM","PC","NL11",2018,100.4
"PC_Y60_MAX","PC","NL11",2018,25.6
"PC_Y65_MAX","PC","NL11",2018,19.2
"OLDDEP1","PC","NL12",2017,32.3
"OLDDEP2","PC","NL12",2017,53.9
"PC_FM","PC","NL12",2017,99.6
"PC_Y60_MAX","PC","NL12",2017,27
"PC_Y65_MAX","PC","NL12",2017,20.4
"OLDDEP1","PC","NL12",2018,33.1
"OLDDEP2","PC","NL12",2018,55.2
"PC_FM","PC","NL12",2018,99.5
"PC_Y60_MAX","PC","NL12",2018,27.5
"PC_Y65_MAX","PC","NL12",2018,20.8
"OLDDEP1","PC","NL13",2017,35.2
"OLDDEP2","PC","NL13",2017,59.4
"PC_FM","PC","NL13",2017,101.6
"PC_Y60_MAX","PC","NL13",2017,28.9
"PC_Y65_MAX","PC","NL13",2017,21.9
"OLDDEP1","PC","NL13",2018,36.1
"OLDDEP2","PC","NL13",2018,60.9
"PC_FM","PC","NL13",2018,101.5
"PC_Y60_MAX","PC","NL13",2018,29.5
"PC_Y65_MAX","PC","NL13",2018,22.4
"OLDDEP1","PC","NL2",2017,28.2
"OLDDEP2","PC","NL2",2017,47.4
"PC_FM","PC","NL2",2017,100.8
"PC_Y60_MAX","PC","NL2",2017,24.6
"PC_Y65_MAX","PC","NL2",2017,18.3
"OLDDEP1","PC","NL2",2018,28.9
"OLDDEP2","PC","NL2",2018,48.5
"PC_FM","PC","NL2",2018,100.8
"PC_Y60_MAX","PC","NL2",2018,25
"PC_Y65_MAX","PC","NL2",2018,18.7
"OLDDEP1","PC","NL21",2017,28.8
"OLDDEP2","PC","NL21",2017,47.7
"PC_FM","PC","NL21",2017,99.4
"PC_Y60_MAX","PC","NL21",2017,24.6
"PC_Y65_MAX","PC","NL21",2017,18.5
"OLDDEP1","PC","NL21",2018,29.4
"OLDDEP2","PC","NL21",2018,48.8
"PC_FM","PC","NL21",2018,99.4
"PC_Y60_MAX","PC","NL21",2018,25
"PC_Y65_MAX","PC","NL21",2018,18.8
"OLDDEP1","PC","NL22",2017,29.9
"OLDDEP2","PC","NL22",2017,50
"PC_FM","PC","NL22",2017,101.8
"PC_Y60_MAX","PC","NL22",2017,25.7
"PC_Y65_MAX","PC","NL22",2017,19.2
"OLDDEP1","PC","NL22",2018,30.6
"OLDDEP2","PC","NL22",2018,51.1
"PC_FM","PC","NL22",2018,101.7
"PC_Y60_MAX","PC","NL22",2018,26.2
"PC_Y65_MAX","PC","NL22",2018,19.7
"OLDDEP1","PC","NL23",2017,19
"OLDDEP2","PC","NL23",2017,34.2
"PC_FM","PC","NL23",2017,99.8
"PC_Y60_MAX","PC","NL23",2017,18.8
"PC_Y65_MAX","PC","NL23",2017,12.8
"OLDDEP1","PC","NL23",2018,19.7
"OLDDEP2","PC","NL23",2018,35.6
"PC_FM","PC","NL23",2018,99.9
"PC_Y60_MAX","PC","NL23",2018,19.4
"PC_Y65_MAX","PC","NL23",2018,13.3
"OLDDEP1","PC","NL3",2017,26.5
"OLDDEP2","PC","NL3",2017,43.2
"PC_FM","PC","NL3",2017,102.7
"PC_Y60_MAX","PC","NL3",2017,23.4
"PC_Y65_MAX","PC","NL3",2017,17.5
"OLDDEP1","PC","NL3",2018,27
"OLDDEP2","PC","NL3",2018,44
"PC_FM","PC","NL3",2018,102.6
"PC_Y60_MAX","PC","NL3",2018,23.7
"PC_Y65_MAX","PC","NL3",2018,17.7
"OLDDEP1","PC","NL31",2017,24.5
"OLDDEP2","PC","NL31",2017,40.1
"PC_FM","PC","NL31",2017,103.8
"PC_Y60_MAX","PC","NL31",2017,21.8
"PC_Y65_MAX","PC","NL31",2017,16.2
"OLDDEP1","PC","NL31",2018,25
"OLDDEP2","PC","NL31",2018,40.9
"PC_FM","PC","NL31",2018,103.7
"PC_Y60_MAX","PC","NL31",2018,22.2
"PC_Y65_MAX","PC","NL31",2018,16.5
"OLDDEP1","PC","NL32",2017,26
"OLDDEP2","PC","NL32",2017,42.2
"PC_FM","PC","NL32",2017,102.6
"PC_Y60_MAX","PC","NL32",2017,23.2
"PC_Y65_MAX","PC","NL32",2017,17.3
"OLDDEP1","PC","NL32",2018,26.5
"OLDDEP2","PC","NL32",2018,42.9
"PC_FM","PC","NL32",2018,102.5
"PC_Y60_MAX","PC","NL32",2018,23.5
"PC_Y65_MAX","PC","NL32",2018,17.6
"OLDDEP1","PC","NL33",2017,26.6
"OLDDEP2","PC","NL33",2017,43.6
"PC_FM","PC","NL33",2017,102.5
"PC_Y60_MAX","PC","NL33",2017,23.5
"PC_Y65_MAX","PC","NL33",2017,17.5
"OLDDEP1","PC","NL33",2018,27.1
"OLDDEP2","PC","NL33",2018,44.2
"PC_FM","PC","NL33",2018,102.4
"PC_Y60_MAX","PC","NL33",2018,23.7
"PC_Y65_MAX","PC","NL33",2018,17.8
"OLDDEP1","PC","NL34",2017,36.5
"OLDDEP2","PC","NL34",2017,60.3
"PC_FM","PC","NL34",2017,101.5
"PC_Y60_MAX","PC","NL34",2017,29.5
"PC_Y65_MAX","PC","NL34",2017,22.6
"OLDDEP1","PC","NL34",2018,37.3
"OLDDEP2","PC","NL34",2018,61.5
"PC_FM","PC","NL34",2018,101.5
"PC_Y60_MAX","PC","NL34",2018,29.9
"PC_Y65_MAX","PC","NL34",2018,22.9
"OLDDEP1","PC","NL4",2017,31.2
"OLDDEP2","PC","NL4",2017,51.7
"PC_FM","PC","NL4",2017,100.3
"PC_Y60_MAX","PC","NL4",2017,26.9
"PC_Y65_MAX","PC","NL4",2017,20.2
"OLDDEP1","PC","NL4",2018,32
"OLDDEP2","PC","NL4",2018,52.8
"PC_FM","PC","NL4",2018,100.2
"PC_Y60_MAX","PC","NL4",2018,27.4
"PC_Y65_MAX","PC","NL4",2018,20.6
"OLDDEP1","PC","NL41",2017,29.7
"OLDDEP2","PC","NL41",2017,48.9
"PC_FM","PC","NL41",2017,99.8
"PC_Y60_MAX","PC","NL41",2017,25.7
"PC_Y65_MAX","PC","NL41",2017,19.3
"OLDDEP1","PC","NL41",2018,30.3
"OLDDEP2","PC","NL41",2018,49.9
"PC_FM","PC","NL41",2018,99.7
"PC_Y60_MAX","PC","NL41",2018,26.1
"PC_Y65_MAX","PC","NL41",2018,19.7
"OLDDEP1","PC","NL42",2017,34.7
"OLDDEP2","PC","NL42",2017,58.1
"PC_FM","PC","NL42",2017,101.3
"PC_Y60_MAX","PC","NL42",2017,29.7
"PC_Y65_MAX","PC","NL42",2017,22.3
"OLDDEP1","PC","NL42",2018,35.7
"OLDDEP2","PC","NL42",2018,59.6
"PC_FM","PC","NL42",2018,101.3
"PC_Y60_MAX","PC","NL42",2018,30.3
"PC_Y65_MAX","PC","NL42",2018,22.9
"OLDDEP1","PC","NO",2017,25.4
"OLDDEP2","PC","NO",2017,41.5
"PC_FM","PC","NO",2017,98.5
"PC_Y60_MAX","PC","NO",2017,22.3
"PC_Y65_MAX","PC","NO",2017,16.6
"OLDDEP1","PC","NO",2018,25.9
"OLDDEP2","PC","NO",2018,42.2
"PC_FM","PC","NO",2018,98.5
"PC_Y60_MAX","PC","NO",2018,22.6
"PC_Y65_MAX","PC","NO",2018,16.9
"OLDDEP1","PC","NO0",2017,25.4
"OLDDEP2","PC","NO0",2017,41.5
"PC_FM","PC","NO0",2017,98.5
"PC_Y60_MAX","PC","NO0",2017,22.3
"PC_Y65_MAX","PC","NO0",2017,16.6
"OLDDEP1","PC","NO0",2018,25.9
"OLDDEP2","PC","NO0",2018,42.2
"PC_FM","PC","NO0",2018,98.5
"PC_Y60_MAX","PC","NO0",2018,22.6
"PC_Y65_MAX","PC","NO0",2018,16.9
"OLDDEP1","PC","NO01",2017,20.3
"OLDDEP2","PC","NO01",2017,32.3
"PC_FM","PC","NO01",2017,100.1
"PC_Y60_MAX","PC","NO01",2017,18.6
"PC_Y65_MAX","PC","NO01",2017,13.8
"OLDDEP1","PC","NO01",2018,20.5
"OLDDEP2","PC","NO01",2018,32.6
"PC_FM","PC","NO01",2018,100
"PC_Y60_MAX","PC","NO01",2018,18.8
"PC_Y65_MAX","PC","NO01",2018,13.9
"OLDDEP1","PC","NO02",2017,33.2
"OLDDEP2","PC","NO02",2017,54.8
"PC_FM","PC","NO02",2017,99.8
"PC_Y60_MAX","PC","NO02",2017,27.6
"PC_Y65_MAX","PC","NO02",2017,21
"OLDDEP1","PC","NO02",2018,33.9
"OLDDEP2","PC","NO02",2018,55.6
"PC_FM","PC","NO02",2018,99.6
"PC_Y60_MAX","PC","NO02",2018,28
"PC_Y65_MAX","PC","NO02",2018,21.3
"OLDDEP1","PC","NO03",2017,28.8
"OLDDEP2","PC","NO03",2017,47.5
"PC_FM","PC","NO03",2017,99.7
"PC_Y60_MAX","PC","NO03",2017,24.7
"PC_Y65_MAX","PC","NO03",2017,18.5
"OLDDEP1","PC","NO03",2018,29.4
"OLDDEP2","PC","NO03",2018,48.4
"PC_FM","PC","NO03",2018,99.7
"PC_Y60_MAX","PC","NO03",2018,25
"PC_Y65_MAX","PC","NO03",2018,18.9
"OLDDEP1","PC","NO04",2017,22.8
"OLDDEP2","PC","NO04",2017,38.1
"PC_FM","PC","NO04",2017,97.5
"PC_Y60_MAX","PC","NO04",2017,20.4
"PC_Y65_MAX","PC","NO04",2017,15
"OLDDEP1","PC","NO04",2018,23.5
"OLDDEP2","PC","NO04",2018,39
"PC_FM","PC","NO04",2018,97.6
"PC_Y60_MAX","PC","NO04",2018,20.8
"PC_Y65_MAX","PC","NO04",2018,15.3
"OLDDEP1","PC","NO05",2017,26.3
"OLDDEP2","PC","NO05",2017,43.3
"PC_FM","PC","NO05",2017,96.9
"PC_Y60_MAX","PC","NO05",2017,22.8
"PC_Y65_MAX","PC","NO05",2017,17
"OLDDEP1","PC","NO05",2018,27
"OLDDEP2","PC","NO05",2018,44.2
"PC_FM","PC","NO05",2018,97
"PC_Y60_MAX","PC","NO05",2018,23.2
"PC_Y65_MAX","PC","NO05",2018,17.4
"OLDDEP1","PC","NO06",2017,26
"OLDDEP2","PC","NO06",2017,42.4
"PC_FM","PC","NO06",2017,97.2
"PC_Y60_MAX","PC","NO06",2017,22.7
"PC_Y65_MAX","PC","NO06",2017,17
"OLDDEP1","PC","NO06",2018,26.4
"OLDDEP2","PC","NO06",2018,42.9
"PC_FM","PC","NO06",2018,97.1
"PC_Y60_MAX","PC","NO06",2018,22.9
"PC_Y65_MAX","PC","NO06",2018,17.2
"OLDDEP1","PC","NO07",2017,28.3
"OLDDEP2","PC","NO07",2017,47.2
"PC_FM","PC","NO07",2017,96.5
"PC_Y60_MAX","PC","NO07",2017,24.6
"PC_Y65_MAX","PC","NO07",2017,18.4
"OLDDEP1","PC","NO07",2018,29
"OLDDEP2","PC","NO07",2018,47.9
"PC_FM","PC","NO07",2018,96.4
"PC_Y60_MAX","PC","NO07",2018,24.9
"PC_Y65_MAX","PC","NO07",2018,18.7
"OLDDEP1","PC","PL",2017,24.2
"OLDDEP2","PC","PL",2017,42.3
"PC_FM","PC","PL",2017,106.6
"PC_Y60_MAX","PC","PL",2017,23.7
"PC_Y65_MAX","PC","PL",2017,16.5
"OLDDEP1","PC","PL",2018,25.3
"OLDDEP2","PC","PL",2018,43.9
"PC_FM","PC","PL",2018,106.6
"PC_Y60_MAX","PC","PL",2018,24.4
"PC_Y65_MAX","PC","PL",2018,17.1
"OLDDEP1","PC","PL1",2017,25.6
"OLDDEP2","PC","PL1",2017,44.4
"PC_FM","PC","PL1",2017,109.2
"PC_Y60_MAX","PC","PL1",2017,24.6
"PC_Y65_MAX","PC","PL1",2017,17.3
"OLDDEP1","PC","PL11",2017,27.2
"OLDDEP2","PC","PL11",2017,47.4
"PC_FM","PC","PL11",2017,109.7
"PC_Y60_MAX","PC","PL11",2017,26.1
"PC_Y65_MAX","PC","PL11",2017,18.4
"OLDDEP1","PC","PL12",2017,24.9
"OLDDEP2","PC","PL12",2017,43
"PC_FM","PC","PL12",2017,109
"PC_Y60_MAX","PC","PL12",2017,23.9
"PC_Y65_MAX","PC","PL12",2017,16.8
"OLDDEP1","PC","PL2",2017,24.6
"OLDDEP2","PC","PL2",2017,42.3
"PC_FM","PC","PL2",2017,106.7
"PC_Y60_MAX","PC","PL2",2017,23.8
"PC_Y65_MAX","PC","PL2",2017,16.8
"OLDDEP1","PC","PL2",2018,25.6
"OLDDEP2","PC","PL2",2018,43.8
"PC_FM","PC","PL2",2018,106.7
"PC_Y60_MAX","PC","PL2",2018,24.4
"PC_Y65_MAX","PC","PL2",2018,17.3
"OLDDEP1","PC","PL21",2017,23.2
"OLDDEP2","PC","PL21",2017,39.4
"PC_FM","PC","PL21",2017,106
"PC_Y60_MAX","PC","PL21",2017,22.3
"PC_Y65_MAX","PC","PL21",2017,15.9
"OLDDEP1","PC","PL21",2018,24.1
"OLDDEP2","PC","PL21",2018,40.6
"PC_FM","PC","PL21",2018,106
"PC_Y60_MAX","PC","PL21",2018,22.8
"PC_Y65_MAX","PC","PL21",2018,16.3
"OLDDEP1","PC","PL22",2017,25.6
"OLDDEP2","PC","PL22",2017,44.4
"PC_FM","PC","PL22",2017,107.2
"PC_Y60_MAX","PC","PL22",2017,25
"PC_Y65_MAX","PC","PL22",2017,17.5
"OLDDEP1","PC","PL22",2018,26.8
"OLDDEP2","PC","PL22",2018,46.2
"PC_FM","PC","PL22",2018,107.3
"PC_Y60_MAX","PC","PL22",2018,25.6
"PC_Y65_MAX","PC","PL22",2018,18.1
"OLDDEP1","PC","PL3",2017,24.4
"OLDDEP2","PC","PL3",2017,41.9
"PC_FM","PC","PL3",2017,105.1
"PC_Y60_MAX","PC","PL3",2017,23.6
"PC_Y65_MAX","PC","PL3",2017,16.7
"OLDDEP1","PC","PL31",2017,25
"OLDDEP2","PC","PL31",2017,43.1
"PC_FM","PC","PL31",2017,106.3
"PC_Y60_MAX","PC","PL31",2017,24.1
"PC_Y65_MAX","PC","PL31",2017,17
"OLDDEP1","PC","PL32",2017,22.6
"OLDDEP2","PC","PL32",2017,38.8
"PC_FM","PC","PL32",2017,104.1
"PC_Y60_MAX","PC","PL32",2017,22.1
"PC_Y65_MAX","PC","PL32",2017,15.6
"OLDDEP1","PC","PL33",2017,26.3
"OLDDEP2","PC","PL33",2017,45.9
"PC_FM","PC","PL33",2017,105
"PC_Y60_MAX","PC","PL33",2017,25.5
"PC_Y65_MAX","PC","PL33",2017,18
"OLDDEP1","PC","PL34",2017,24.4
"OLDDEP2","PC","PL34",2017,41.2
"PC_FM","PC","PL34",2017,105.1
"PC_Y60_MAX","PC","PL34",2017,23.4
"PC_Y65_MAX","PC","PL34",2017,16.8
"OLDDEP1","PC","PL4",2017,22.8
"OLDDEP2","PC","PL4",2017,40.7
"PC_FM","PC","PL4",2017,105.5
"PC_Y60_MAX","PC","PL4",2017,22.9
"PC_Y65_MAX","PC","PL4",2017,15.7
"OLDDEP1","PC","PL4",2018,23.9
"OLDDEP2","PC","PL4",2018,42.4
"PC_FM","PC","PL4",2018,105.5
"PC_Y60_MAX","PC","PL4",2018,23.6
"PC_Y65_MAX","PC","PL4",2018,16.3
"OLDDEP1","PC","PL41",2017,22.3
"OLDDEP2","PC","PL41",2017,39.2
"PC_FM","PC","PL41",2017,105.5
"PC_Y60_MAX","PC","PL41",2017,22.1
"PC_Y65_MAX","PC","PL41",2017,15.3
"OLDDEP1","PC","PL41",2018,23.3
"OLDDEP2","PC","PL41",2018,40.7
"PC_FM","PC","PL41",2018,105.5
